date,Bio burning,Dust,Industrial,Nitrate-rich,Primary bio,Sea/road salt,Secondary bio,Sulfate-rich,Vehicular
2014-08-26,0.0,0.5537384280195986,0.03798629980571354,0.02032691966032467,1.1494565730159119,0.0,0.048045262988196294,0.11522219503743703,1.5356501979140693
2014-08-29,0.0,0.8113813097533006,0.024960728151940854,0.06665601403039054,0.9060324217184773,0.05806777982397207,0.07713710419020517,0.0,1.351864455707996
2014-09-01,0.0,0.07047629940940492,0.029710137378817815,0.0,0.5187727226393738,0.1602096513408284,0.36204418317411613,0.1521213113679883,0.7467326503464758
2014-09-04,0.0,0.9843085600690709,0.135449785491346,0.06551314133312104,1.0110149410683165,0.0,0.14836013296161774,0.23331720837961123,1.8079814612000038
2014-09-07,0.0,0.368352252756726,0.03398518988614429,0.03926906701051605,1.1479216044884561,0.002127629836678889,0.08783626056138814,0.4348834198671639,1.2898744305410001
2014-09-10,0.0,0.3041465502153846,0.0,0.03567676617970567,1.3246024982362625,0.0,0.0597350788406219,0.3021559999981643,0.7482407449236754
2014-09-13,0.00926795225010936,0.22342889124162932,0.0,0.026620686506480275,0.6788336218476337,0.0,0.032285884513630694,0.272037718533196,0.35122308130169444
2014-09-16,0.0,0.6854275030537157,0.0,0.02488103178822467,1.1076213673263173,0.028104358932788134,0.0,0.6393670523704791,1.6085391163153666
2014-09-22,0.04993113504228814,0.16159898341825638,0.0024031017542664166,0.00046401515490521547,1.2331705883194686,0.08976695259344152,0.0,0.1447715299104616,0.09883459754720725
2014-09-25,0.0,0.2745096114174447,0.012287366078446773,0.007370444988312792,0.773159949225045,0.19569802572870157,0.0015891721723373083,2.538006831635567,0.0
2014-09-28,0.02112103915990762,0.2465878169843351,0.08563148972477683,0.011119187305983564,1.1343712710296157,4.823950929426206e-05,0.0,0.4879934478070296,0.5099332086577814
2014-10-01,0.027110438931647995,0.3743715373699767,0.0,0.013031218393350379,1.2789961050371967,0.0040574397332943735,0.0,0.4837433800815188,0.8242552905506204
2014-10-04,0.0065102831638360675,0.5684857625327934,0.14691712509952748,0.01842212896519529,0.966899360523928,0.0,0.0,0.6208648851328649,1.0491188974651866
2014-10-07,0.0,0.37918905811810727,0.1472195151344939,0.011011707896748749,0.8332814817031572,0.03343597227152882,0.0,0.13012627438681337,0.5943296351393214
2014-10-13,0.08241785400840348,0.28185054557989286,0.005072311283105471,0.0033076691452806543,0.8866057695154599,0.010778179577031958,0.0,0.07348502380652625,0.9311686950799662
2014-10-16,0.18122232666510812,0.2687417262697372,0.0,0.0,0.8249495444840971,0.07102162993060405,0.0,0.03722824086095035,1.168701182069021
2014-10-19,0.06311253034831919,0.4971956416573981,0.19573336643499534,0.004028881004454582,1.0355722297139673,0.0345165069081547,0.02283308651677717,0.013071107842649752,1.5691211677858055
2014-10-22,0.1589367053474399,0.11767896189536473,0.0019817630922043306,0.0,0.060178521151416565,0.49115221578281487,0.0003918163180913778,0.4502540808398382,0.0
2014-10-25,1.5253854614998723,1.1547776305968738,0.024233800942736108,0.0,0.29923496669556504,0.06715202913996388,0.0,0.2044166702086949,3.0050498769625533
2014-10-28,0.6533287926503278,1.3718378710392094,0.03121915031009899,0.06431087506199885,0.2937403202767154,0.042356131561531035,0.022217759901609936,0.5300151020385925,3.107399144589845
2014-10-31,1.4237136196590165,1.4193575445302282,0.03864505375437873,0.0,0.13008347717907287,0.0,0.00468116138896858,0.050655966593515026,4.828107223214497
