date,Bio burning,Dust,Nitrate-rich,Primary bio,Sea/road salt,Secondary bio,Sulfate-rich,Vehicular
2014-04-10,0.10061723408844353,0.05630183902510468,0.021755842953075158,5.216787179086048e-07,0.27677337812709524,0.0,0.0,0.527831138385594
2014-04-13,0.013425544537366987,0.038771325352465344,0.060810047753537246,5.053689172920226e-07,0.19945023536088446,0.0,0.0,0.40366966186687303
2014-04-16,0.0,0.07014504625013084,0.1575581792997087,1.804355614926253e-07,0.37415129197862046,0.0,0.0,0.5840229337841712
2014-04-19,0.17522999271775316,0.0,0.22103192344270076,7.908950044145454e-08,0.18342438498880473,0.0,0.0,0.0
2014-04-22,0.09353366916576941,0.01587237534919208,0.03253066159282247,3.0414493947585585e-07,0.0929604511452513,0.0,0.0,0.27625198809924173
2014-04-25,0.0,0.021843104187375492,0.04243660524235078,3.82082899687426e-07,0.046534182857774005,0.0,0.0,0.44710485799707467
2014-05-04,0.10452334229453387,0.006792173005689812,0.03747962468558685,2.3485016574062057e-07,0.0,0.0,0.0,0.20915117751750137
2014-05-10,0.08872736923013007,0.026568420181853965,0.0043776948852332145,3.957583877390457e-07,0.0792566878367602,0.0,0.0,0.2162264557238481
2014-05-16,0.0,0.034540425036251265,0.009348585169841214,1.4488839164714904e-07,0.06967897661143263,0.0,0.0,0.3035267476011395
2014-05-19,0.0,0.04826571686372785,0.0,9.437222562006498e-08,0.16716833888452362,0.0,0.0,0.25714578413988537
2014-05-22,0.0,0.26454822448074067,0.0,1.2713107766433603e-07,0.5434204559026461,0.0,0.0,0.0
2014-05-25,0.0,0.008644165797067517,0.020655740531352565,2.2941551383534315e-07,0.04470498547960481,0.0,0.0,0.10806311970303317
2014-05-28,0.01812378888486289,0.008643304423145468,0.005208829228796366,2.3499518246733173e-07,0.0,0.0,0.0,0.2434200980153246
2014-05-31,0.013263946470303175,0.010794709926294397,0.014167222399438986,3.8604937571247075e-07,0.0,0.0,0.0,0.21363409901590888
2014-06-03,0.0,0.03038717790293462,0.0038798951903791035,1.740063286381391e-07,0.0,0.0,0.0,0.527449156238384
2014-06-06,0.0,0.05307185952397446,0.0,4.1760346733597616e-07,0.03861302221146463,0.0,0.0,0.4454960898908123
2014-06-09,0.0,0.14507611484734165,0.0,1.8963843670832594e-07,0.2730502841685499,0.0,0.0,0.034850409637267404
2014-06-12,0.02283294094492178,0.06687193328794165,0.0,5.467208002453837e-07,0.02229762722185125,0.0,0.0,0.4845295434425829
2014-06-15,0.0,0.0040436669856744175,0.004055171359264131,3.208098573055608e-07,0.010837833047913463,0.0,0.0,0.11960225115520441
2014-06-18,0.0,0.018112942768016484,0.0,3.9223580823040457e-07,0.0,0.0,0.0,0.15615800435275418
2014-06-24,0.0,0.021757959857837683,0.00541363470715281,5.32305379352898e-07,0.007050274376357508,0.0,0.0,0.460453251900627
2014-06-27,0.0,0.025442395059044047,0.0,2.714392444343498e-07,0.0,0.0,0.0,0.8718569723312846
2014-06-30,0.0,0.000444345890359471,0.005260381320362284,3.5194959285699286e-07,0.0,0.0,0.0,0.2598002206604406
2014-07-03,0.0,0.011784989859017913,0.0,5.765283723367337e-07,0.022218495374741565,0.0,0.0,0.3671089101953452
2014-07-06,0.0,0.0051208075192841805,0.004786705373609611,4.5436726117103726e-07,0.04358622431311191,0.0,0.0,0.170518650946413
2014-07-12,0.09684197431354988,0.0008952496643354985,0.01931639321412681,3.479240359432881e-07,0.0,0.0,0.0,0.10557097931287569
2014-07-15,0.0,0.016998698390802102,0.0,5.136866849698554e-07,0.0,0.0,0.0,0.5845480820996409
2014-07-18,0.012856480281167664,0.037278579457378884,0.0,5.873325923875882e-07,0.0,0.0,0.0,0.665088308178978
2014-07-24,0.0,0.0075095010290545,0.0002056964872019359,5.625274654866118e-07,0.0,0.0,0.0,0.3965082679761271
2014-07-27,0.0,0.0033062056961517794,0.010535580475951961,6.975647350338206e-07,0.0,0.0,0.0,0.18295056538966023
2014-07-30,0.07128268217596243,0.012882263658785626,0.016597665113339977,5.832180982003123e-07,0.0,0.0,0.0,0.42312915303023213
2014-08-02,0.004562325560801682,0.0033792605671345197,0.01051856271861285,5.866814388500027e-07,0.0,0.0,0.0,0.19393113280217542
2014-08-05,0.0,0.009201576189731333,0.0009080818028354749,7.938550517185913e-07,0.0,0.0,0.0,0.2736261848123384
2014-08-08,0.0,0.006162571274797188,0.0,6.624585234573439e-07,0.034675816497989356,0.0,0.0,0.29531521135334254
2014-08-11,0.0,0.004888985674995184,0.011246293991217482,5.099273079957022e-07,0.11348462996970178,0.0,0.0,0.11695737961571823
2014-08-14,0.027943614931964948,0.006296315227726348,0.004726545447269358,4.1822508042923156e-07,0.09384718360061356,0.0,0.0,0.11526252667983425
2014-08-17,0.0,0.006374259852928233,0.003814129097776188,5.948807288099342e-07,0.0532233009370954,0.0,0.0,0.3962169988751851
2014-08-20,0.0,0.02461288549561591,0.029444564001819155,5.331045510527148e-07,0.1356617594686066,0.0,0.0,0.7001782126003039
2014-08-23,0.0,0.012156021818568466,0.021860945107084473,4.863654072812367e-07,0.12597253376841852,0.0,0.0,0.5258737112919751
2014-08-26,0.5459147234789071,0.012898947111591612,0.019055128902383055,4.204451948924113e-07,0.0,0.0,0.0,0.31531422915855256
2014-08-29,0.0,0.04230332543428367,0.0,6.758084347401708e-07,0.06175779945179958,0.0,0.0,0.9065173782478315
2014-09-01,0.0,0.00844657007348066,0.0034300434307304043,3.737060511209332e-07,0.1482665610857059,0.0,0.0,0.27937905810371966
2014-09-04,0.0,0.035851980171243705,0.0,8.516944518653864e-07,0.0,0.0,0.0,1.1202089288597101
2014-09-07,0.0,0.021692093897031438,0.004002518633471574,7.907766846669346e-07,0.005243369985166204,0.0,0.0,0.4747948610964806
2014-09-10,0.009932841691845018,0.019085103624730596,0.009510146157237831,7.412255117536421e-07,0.0,0.0,0.0,0.36111259270836743
2014-09-13,0.0,0.010053509539947226,0.021129215200041775,5.532032690877802e-07,0.0,0.0,0.0,0.30313051054665885
2014-09-16,0.0012437118780105184,0.025459946362267737,0.0,7.97614270722454e-07,0.029170208327338878,0.0,0.0,0.7715521013377072
2014-09-19,0.0,0.028386480453665867,0.0,6.953150801263108e-07,0.03729641491387383,0.0,0.0,0.8004355672363122
2014-09-22,0.02391952084309539,0.004883232388022105,0.002394403842979055,5.490592344561742e-07,0.036551779608841074,0.0,0.0,0.09466202583926794
2014-09-25,0.06698991694053119,0.0,0.00029358472190660193,2.528177065860776e-07,0.18594250171788565,0.0,0.0,0.1892906668091271
2014-09-28,0.32752901422381975,0.01247067804227849,0.0,7.869582268041212e-07,0.0,0.0,0.0,0.7256244562695718
2014-10-01,0.15381578407565338,0.022844305650604375,0.0,7.162129698611932e-07,0.0,0.0,0.0,0.7764216023451935
2014-10-04,0.30682845642109324,0.020730582558005202,0.0,8.707570427648326e-07,0.0,0.0,0.0,0.9046556009649035
2014-10-10,0.28296554436628374,0.04336175753077946,0.0,6.875598446530733e-07,0.10491596538828853,0.0,0.0,1.0500763278268508
2014-10-13,0.23980982782894947,0.01560402391057983,0.0,3.079633973386692e-07,0.015176490870886673,0.0,0.0,0.39293250779517686
2014-10-16,0.8907138300858295,0.02404714201187664,0.0,2.3320443125382643e-08,0.08187010295684068,0.0,0.0,0.7112544606782875
2014-10-19,0.7340824375554051,0.020367892324857643,0.0,5.381662351020389e-07,0.012279974632175342,0.0,0.0,0.6111877885681077
2014-10-22,0.27422138711098,0.006424018769041744,0.003953268785976058,1.738494641396378e-08,0.49001900922961183,0.0,0.0,0.058655333409860504
2014-10-25,1.5924864962839893,0.03392779172397342,0.0,1.9709763585710066e-07,0.010725058606455583,0.0,0.0,1.1945424078685496
2014-10-28,1.403624747602908,0.037367739214222484,0.004855774715234007,2.2221080482462038e-07,0.012236807152724294,0.0,0.0,1.3479363178210084
2014-10-31,2.8959790195067225,0.02673726242356673,0.0,0.0,0.0,0.0,0.0,1.3965850457294062
